name Goat
health	70
speed 10
type	enemy
gfxshadow 1 3
jumpheight 3
hostile player npc
candamage player npc obstacle
antigrab  3
diesound data/sounds/die4.wav
throw 3 2
subject_to_screen 1
knockdowncount 6
jugglepoints 4
falldie 2


throw 3 3

fmap 4
palette       data/chars/zgoat/g1pal1.gif
alternatepal  data/chars/zgoat/g1pal2.gif
alternatepal  data/chars/zgoat/g1pal3.gif
alternatepal  data/chars/zgoat/g1pal4.gif
alternatepal  data/chars/zgoat/g1gelo.gif
alternatepal  data/chars/zgoat/g1poison.gif










































































anim	attack1
	frame	data/chars/zgoat/g8.gif
	offset	64 108
	bbox	43 34 40 73
	frame	data/chars/zgoat/g1.gif
	bbox	39 20 44 78
	offset	64 103
	frame	data/chars/zgoat/g8.gif
	offset	64 108
	bbox	43 34 40 73
	frame	data/chars/zgoat/g1.gif
	bbox	39 20 44 78
	offset	64 103
	frame	data/chars/zgoat/g8.gif
		
anim	pain9
	loop	0
	delay	14
	offset	57 77
	frame	data/chars/zgoat/g10.gif
		
anim	rise
	loop	0
	offset	63 71
	delay	9
	frame	data/chars/zgoat/g11.gif
	offset	63 85
	frame	data/chars/zgoat/g10.gif
	offset	59 87
	frame	data/chars/zgoat/g12.gif
		
anim	shock
	loop	0
	delay	5
	offset	64 95
	landframe	22
	bbox	29 32 70 48
	drawmethod	256 256 0 0 0 0 0 0 0 0
	frame	data/chars/zgoat/gs1.gif
	frame	data/chars/zgoat/gs2.gif
	frame	data/chars/zgoat/gs1.gif
	frame	data/chars/zgoat/gs2.gif
	frame	data/chars/zgoat/gs1.gif
	frame	data/chars/zgoat/gs2.gif
	frame	data/chars/zgoat/gs1.gif
	frame	data/chars/zgoat/gs2.gif
	frame	data/chars/zgoat/gs1.gif
	frame	data/chars/zgoat/gs2.gif
	frame	data/chars/zgoat/gs1.gif
	frame	data/chars/zgoat/gs2.gif
	frame	data/chars/zgoat/gs1.gif
	frame	data/chars/zgoat/gs2.gif
	frame	data/chars/zgoat/gs1.gif
	frame	data/chars/zgoat/gs2.gif
	frame	data/chars/zgoat/gs1.gif
	frame	data/chars/zgoat/gs2.gif
	frame	data/chars/zgoat/gs1.gif
	frame	data/chars/zgoat/gs2.gif
	frame	data/chars/zgoat/gs1.gif
	frame	data/chars/zgoat/gs2.gif
	drawmethod	256 256 0 0 0 0 -1 0 0 0
	offset	63 71
	bbox	50 37 0 0
	attack	0 0 0 0 0 0 0 0 0 0
	delay	10
	frame	data/chars/zgoat/g11.gif
		
anim	spawn
	loop	0
	offset	64 108
	delay	3
	frame	data/chars/zgoat/g1.gif
		
anim	walk
	loop	1
	delay	14
	offset	64 108
	bbox	43 34 40 73
	frame	data/chars/zgoat/g2.gif
	frame	data/chars/zgoat/g3.gif
	frame	data/chars/zgoat/g4.gif
		
#|edited by openBor Stats v 0.51
		
