name ParademonGary
health	150
speed 25
type	enemy
gfxshadow 1 3
jumpheight 7
hostile player npc
candamage player npc obstacle
antigrab  3
throw 3 2
knockdowncount 6
jugglepoints 4
diesound data/sounds/dierobot2.wav
falldie 2
aggression 999
icon	data/chars/misc/00boss.gif 0
iconposition 82 -15
lifebarstatus 300 8 0 1 0 0 0 0 0
lifeposition 90 5
nameposition 93 6
nolife 1
subject_to_screen 1



throw 3 3

fmap 4
palette       data/chars/zmetro/p0pal1.gif
alternatepal  data/chars/zmetro/p0pal2.gif
alternatepal  data/chars/zmetro/p0pal3.gif
alternatepal  data/chars/zmetro/p0pal7.gif
alternatepal  data/chars/zmetro/p0pal1gelo.gif
alternatepal  data/chars/zmetro/p0poison.gif














































































anim	attack1
	attack	0 0 0 0 0 0 0 0 0 0
	delay	10
	frame	data/chars/zmetro/p10.gif
		
anim	fall
	loop	0
	delay	14
	landframe	3
	attack	79 49 5 60 8 9 0 0 0 0
	offset	102 128
	bbox	78 42 45 82
	frame	data/chars/zmetro/p8.gif
	attack	56 49 5 39 8 9 0 0 0 0
	bbox	47 46 97 44
	offset	87 107
	frame	data/chars/zmetro/p9.gif
	offset	87 90
	delay	500
	frame	data/chars/zmetro/p9.gif
	offset	93 73
	attack	0 0 0 0 0 0 0 0 0 0
	delay	10
	bbox	50 37 0 0
	frame	data/chars/zmetro/p10.gif
		
anim	fall9
	loop	0
	delay	9
	offset	95 68
	frame	data/chars/zmetro/p10.gif
		
anim	grabbed
	loop	0
	delay	30
	offset	101 134
	bbox	78 42 45 82
	frame	data/chars/zmetro/p8.gif
		
anim	idle
	loop	1
	offset	94 118
	bbox	70 38 45 82
	delay	30
	frame	data/chars/zmetro/p1.gif
		
anim	jumpattack
	loop	0
	range	200 400
	delay	35
	sound	data/sounds/vuu3.wav
	offset	92 100
	bbox	62 24 57 62
	frame	data/chars/zmetro/p2.gif
	offset	91 126
	bbox	75 44 35 77
	frame	data/chars/zmetro/p3.gif
		
anim	jumpland
	loop	0
	sound	data/sounds/0pisada.wav
	offset	95 116
	bbox	70 63 51 54
	delay	30
	frame	data/chars/zmetro/p7.gif
		
anim	walkoff
	loop	0
	delay	4
	offset	91 126
	bbox	75 44 35 77
	frame	data/chars/zmetro/p3.gif
		
anim	pain
	loop	0
	delay	3
	offset	102 128
	bbox	78 42 45 82
	frame	data/chars/zmetro/p8.gif
	offset	103 128
	frame	data/chars/zmetro/p8.gif
	offset	102 128
	frame	data/chars/zmetro/p8.gif
	offset	103 128
	frame	data/chars/zmetro/p8.gif
	offset	102 128
	frame	data/chars/zmetro/p8.gif
	offset	103 128
	frame	data/chars/zmetro/p8.gif
	offset	102 128
	frame	data/chars/zmetro/p8.gif
	offset	103 128
	frame	data/chars/zmetro/p8.gif
	offset	102 128
	frame	data/chars/zmetro/p8.gif
	offset	103 128
	frame	data/chars/zmetro/p8.gif
		
anim	pain18
	loop	0
	delay	10
	drawmethod	remap 5
	offset	94 118
	bbox	70 38 45 82
	frame	data/chars/zmetro/p1.gif
	offset	102 128
	bbox	78 42 45 82
	frame	data/chars/zmetro/p8.gif
	offset	94 118
	bbox	70 38 45 82
	frame	data/chars/zmetro/p1.gif
	offset	102 128
	bbox	78 42 45 82
	frame	data/chars/zmetro/p8.gif
	offset	94 118
	bbox	70 38 45 82
	frame	data/chars/zmetro/p1.gif
	offset	102 128
	bbox	78 42 45 82
	frame	data/chars/zmetro/p8.gif
	offset	94 118
	bbox	70 38 45 82
	frame	data/chars/zmetro/p1.gif
	offset	102 128
	bbox	78 42 45 82
	frame	data/chars/zmetro/p8.gif
	offset	94 118
	bbox	70 38 45 82
	frame	data/chars/zmetro/p1.gif
	offset	102 128
	bbox	78 42 45 82
	frame	data/chars/zmetro/p8.gif
		
anim	pain9
	loop	0
	delay	9
	offset	95 68
	frame	data/chars/zmetro/p10.gif
		
anim	rise
	loop	0
	delay	9
	offset	93 73
	frame	data/chars/zmetro/p10.gif
	offset	95 84
	frame	data/chars/zmetro/p11.gif
	offset	95 116
	frame	data/chars/zmetro/p7.gif
		
anim	riseattack1
	loop	0
	range	0 85
	hitfx	data/sounds/0knifehit.wav
	delay	9
	offset	93 73
	frame	data/chars/zmetro/p10.gif
	offset	95 84
	frame	data/chars/zmetro/p11.gif
	offset	95 116
	frame	data/chars/zmetro/p7.gif
	offset	104 101
	sound	data/sounds/0knife.wav
	attack	106 55 82 44 15 9 0 0 0 0
	frame	data/chars/zmetro/p12.gif
	attack	127 44 50 50 15 9 0 0 0 0
	frame	data/chars/zmetro/p13.gif
	attack	0 0 0 0 0 0 0 0 0 0
	frame	data/chars/zmetro/p14.gif
	offset	95 116
	frame	data/chars/zmetro/p7.gif
		
anim	shock
	loop	0
	delay	5
	landframe	22
	offset	111 99
	bbox	74 37 73 48
	drawmethod	256 256 0 0 0 0 0 0 0 0
	frame	data/chars/zmetro/p16.gif
	frame	data/chars/zmetro/p17.gif
	frame	data/chars/zmetro/p16.gif
	frame	data/chars/zmetro/p17.gif
	frame	data/chars/zmetro/p16.gif
	frame	data/chars/zmetro/p17.gif
	frame	data/chars/zmetro/p16.gif
	frame	data/chars/zmetro/p17.gif
	frame	data/chars/zmetro/p16.gif
	frame	data/chars/zmetro/p17.gif
	frame	data/chars/zmetro/p16.gif
	frame	data/chars/zmetro/p17.gif
	frame	data/chars/zmetro/p16.gif
	frame	data/chars/zmetro/p17.gif
	frame	data/chars/zmetro/p16.gif
	frame	data/chars/zmetro/p17.gif
	frame	data/chars/zmetro/p16.gif
	frame	data/chars/zmetro/p17.gif
	frame	data/chars/zmetro/p16.gif
	frame	data/chars/zmetro/p17.gif
	frame	data/chars/zmetro/p16.gif
	frame	data/chars/zmetro/p17.gif
	drawmethod	256 256 0 0 0 0 -1 0 0 0
	offset	93 73
	attack	0 0 0 0 0 0 0 0 0 0
	delay	10
	bbox	50 37 0 0
	frame	data/chars/zmetro/p10.gif
		
anim	spawn
	loop	0
	offset	94 118
	bbox	70 38 45 82
	delay	100
	frame	data/chars/zmetro/p1.gif
	frame	data/chars/zmetro/p1.gif
		
anim	walk
	loop	1
	delay	9
	offset	92 100
	bbox	62 24 57 62
	frame	data/chars/zmetro/p2.gif
	offset	92 102
	frame	data/chars/zmetro/p2.gif
	offset	92 104
	frame	data/chars/zmetro/p2.gif
	offset	92 106
	frame	data/chars/zmetro/p2.gif
	offset	92 104
	frame	data/chars/zmetro/p2.gif
	offset	92 102
	frame	data/chars/zmetro/p2.gif
		
#|edited by openBor Stats v 0.51
		
